10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	37	38	39	10	10	10	10	10	10	10
10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	34	20	36	10	10	10	10	10	10	10
10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	34	20	36	10	10	10	10	10	10	10
10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	34	20	36	10	10	10	10	10	10	10
10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	34	20	36	10	10	10	10	10	10	10
10	10	10	10	10	10	10	37	38	39	10	10	10	10	10	10	10	10	10	10	10	10	34	20	36	10	10	10	10	10	10	10
10	10	10	37	38	38	38	47	20	49	38	38	38	38	38	38	38	38	38	38	38	38	47	20	49	38	38	38	38	39	10	10
10	10	10	34	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	36	10	10
10	10	10	31	32	32	32	32	32	32	32	41	20	43	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	33	10	10
10	10	10	10	10	10	10	10	10	10	10	34	20	36	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
10	10	10	10	10	10	10	10	10	10	10	34	20	36	10	10	10	10	10	10	10	10	10	10	10	10	10	10	67	69	10	10
10	10	10	10	10	10	10	10	10	10	10	34	20	36	10	10	10	10	10	10	10	10	10	10	10	67	68	68	77	66	10	10
10	10	10	10	10	10	10	10	10	10	10	34	20	36	10	10	10	10	10	10	10	10	67	68	68	77	50	50	50	66	10	10
10	10	10	10	10	10	10	10	10	10	10	34	20	36	10	10	10	10	10	10	10	67	77	50	50	50	50	50	50	66	10	10
10	10	10	10	10	10	10	10	10	10	10	34	20	36	10	10	10	10	10	10	10	64	50	50	50	50	50	50	50	66	10	10
10	10	10	10	10	10	10	10	10	10	10	34	20	36	10	10	10	10	10	10	10	61	62	71	50	50	50	50	50	66	10	10
10	10	10	10	10	10	10	10	10	10	10	34	20	36	10	10	10	10	10	10	10	10	10	64	50	50	50	50	50	66	10	10
10	10	10	10	10	10	10	10	10	10	10	34	20	36	10	10	10	10	10	10	10	10	10	64	50	50	50	50	50	66	10	10
10	10	10	10	10	10	37	38	38	38	38	47	20	49	38	38	38	38	38	39	10	10	67	77	50	50	50	50	50	66	10	10
10	10	10	10	10	10	34	20	20	20	20	20	20	20	20	20	20	20	20	36	10	10	64	50	50	50	73	62	62	63	10	10
10	10	10	10	10	10	31	32	32	32	32	32	32	32	32	32	32	32	32	33	10	67	77	50	50	50	66	10	10	10	10	10
10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	67	68	77	50	50	50	50	66	10	10	10	10	10
10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	64	50	50	50	50	50	50	66	10	10	10	10	10
10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	64	50	50	50	50	50	50	66	10	10	10	10	10
10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	64	50	50	50	50	50	50	66	10	10	10	10	10
10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	64	50	50	50	50	50	50	66	10	10	10	10	10
