100	100	100	100	100	100	127	122	122	122	122	129	0	0	0	0	0	0	0	0	127	122	122	122	122	129	100	100	100	100	100	100
100	100	100	100	100	100	124	30	30	0	30	124	0	0	0	0	0	0	0	0	124	30	0	30	30	124	100	100	100	100	100	100
100	100	100	100	100	100	124	0	30	30	30	124	0	0	0	0	0	0	0	0	124	30	30	0	30	124	100	100	100	100	100	100
100	100	100	100	100	100	121	122	122	122	122	123	0	0	0	0	0	0	0	0	121	122	122	122	122	123	100	100	100	100	100	100
100	100	100	100	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	100	100	100	100
100	100	100	100	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	100	100	100	100
100	100	100	100	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	100	100	100	100
100	100	100	100	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	100	100	100	100
100	100	100	100	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	100	100	100	100
100	100	100	100	100	100	0	0	0	130	130	130	130	0	0	0	0	0	0	130	130	130	130	0	0	0	100	100	100	100	100	100
100	100	100	100	100	100	0	0	0	130	130	130	130	0	0	0	0	0	0	130	130	130	130	0	0	0	100	100	100	100	100	100
100	100	100	100	100	100	0	0	0	130	130	130	130	0	0	0	0	0	0	130	130	130	130	0	0	0	100	100	100	100	100	100
100	100	100	100	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	100	100	100	100
100	100	100	100	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	100	100	100	100
100	100	100	100	100	100	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	100	100	100	100	100	100
100	100	100	100	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	100	100	100	100
100	100	100	100	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	100	100	100	100
100	100	100	100	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	100	100	100	100
100	100	100	100	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	100	100	100	100
100	100	100	100	100	100	0	0	0	130	130	130	130	0	0	0	0	0	0	130	130	130	130	0	0	0	100	100	100	100	100	100
100	100	100	100	100	100	0	0	0	130	130	130	130	0	0	0	0	0	0	130	130	130	130	0	0	0	100	100	100	100	100	100
100	100	100	100	100	100	0	0	0	130	130	130	130	0	0	0	0	0	210	130	130	130	130	0	0	0	100	100	100	100	100	100
100	100	100	100	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	100	100	100	100
100	100	100	100	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	100	100	100	100
100	100	100	100	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	100	100	100	100
100	100	100	100	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	100	100	100	100
100	100	100	100	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	100	100	100	100
100	100	100	100	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	100	100	100	100
100	100	100	100	100	100	100	100	100	100	100	100	0	0	0	0	0	0	0	0	100	100	100	100	100	100	100	100	100	100	100	100
100	100	100	100	100	100	100	100	100	100	100	100	0	0	0	0	0	0	0	0	100	100	100	100	100	100	100	100	100	100	100	100
100	100	100	100	100	100	100	100	100	100	100	100	0	0	0	0	0	0	0	0	100	100	100	100	100	100	100	100	100	100	100	100
100	100	100	100	100	100	100	100	100	100	100	100	0	0	0	0	0	0	0	0	100	100	100	100	100	100	100	100	100	100	100	100
