100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	0	0	0	0	0	0	100	100
100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	0	0	0	0	0	0	100	100
100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	0	0	0	0	0	0	0	0	0	0	100	100
100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	0	0	0	0	0	0	0	0	0	30	100	100
100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	0	0	0	0	0	0	0	0	0	30	100	100
100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	0	0	0	0	0	0	0	0	30	30	100	100
100	100	100	100	100	100	160	160	160	160	160	160	160	160	127	122	122	122	122	122	0	0	0	0	0	0	100	100	100	100	100	100
100	100	100	100	100	100	160	160	160	160	160	160	160	160	124	180	180	180	180	180	0	0	0	0	0	0	100	100	100	100	100	100
100	100	100	100	100	100	160	160	160	160	160	160	160	160	124	180	180	180	180	180	0	0	0	0	0	0	181	181	181	181	100	100
100	100	100	100	100	100	160	160	160	160	160	160	160	160	124	180	180	180	180	180	0	0	0	0	0	0	181	181	181	181	100	100
122	122	122	122	122	122	160	160	160	160	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	181	181	181	100	100
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100
100	100	100	100	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100
100	100	100	100	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100
100	100	100	100	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100
100	100	100	100	100	100	0	0	0	0	0	0	0	0	0	30	30	30	30	0	0	0	0	0	0	0	0	0	0	0	100	100
100	100	100	100	100	100	30	30	30	30	0	0	0	0	0	30	30	30	30	0	0	0	0	0	0	0	0	0	0	0	100	100
100	100	100	100	100	100	30	30	30	30	0	0	0	0	0	30	30	30	30	0	0	0	0	0	0	0	0	0	0	0	100	100
100	100	100	100	100	100	30	30	30	30	0	0	0	0	0	30	30	30	30	0	0	0	0	0	0	0	0	0	0	0	100	100
100	100	100	100	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100
100	100	100	100	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100
100	100	100	100	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100
100	100	100	100	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	100	100	100	100
100	100	100	100	100	100	122	122	122	122	122	122	122	122	122	122	122	122	122	122	0	0	0	0	0	0	100	100	100	100	100	100
100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	0	0	0	0	0	0	100	100	100	100	100	100
100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	0	0	0	0	0	0	100	100	100	100	100	100
100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	0	0	0	0	0	0	100	100	100	100	100	100
100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	0	0	0	0	0	0	100	100	100	100	100	100
